Tweet,Rating
"@lainee42 Klima interessiert aktuell nicht, wir haben doch Pandemie... ach halt nein wir hatten EM, da war keine Pandemie, jetzt haben wir Pandemie, da haben wir keine Klimakrise... warten wir mal auf die nächste Sau, die dann durchs Dorf getrieben wird 😜",1.0
"@_Bestattung Bevor ich diesen rechten Haufen wähle, friert die Hölle ein…wobei, wenn ich an den Klimawandel denke, ist das nicht mal so unwahrscheinlich….aber Nein, Niemals!",1.0
"Wofür Laschet steht?
-grün oder rot? 
GELB
- Steuern senken o erhöhen? 
ALLES SO LASSEN
-Klimawandel? 
UNBEDINGT, ABER, KEINE AHNUNG WIE, UND BITTE OHNE WINDRÄDER 
-Tempolimit?
UNLOGISCH 
-Corona?
WISSENSCHAFTLICHE ERKENNTNIS IST EINE FRAGE DER INTERPRETATION 
#LaschetLuegt",1.0
"@s_edain @Will_Busch Dass der Klimawandel gefährlich werden kann, leugnet niemand. Aber was will man mit einer Betrügerin und einer totalitären Einstellung ausrichten?

Abgesehen davon, sind mir die Vorschläge der Grünen suspekt: Mehr und höhere Steuern, Zerschlagung von 🇩🇪s größtem BIP Zweig 🚗🚚...",1.0
"@alhoug @GFuture23 @Nickni @LaraFukuro @arndt_stelter @Katapultmagazin Ach so, Sie wissen, dass die Zerstörung des Planeten durch uns *nicht* stattfindet? Artensterben, Versiegelung, Klimakrise, Abholzung, Megastädte, zerstörte Böden usw. ist alles natürlich? Warum beraten Sie mit ihrem Wissen nicht die Welt? Generiert Ihnen das nicht genug Geld?",1.0
"Wie war das nochmal mit #Fortschrittskoalition und #Klimamusterstadt, @BgmLudwig, @chriswiederkehr, @ChairNoHorseKey, @ullisima?
Ist Ihnen allen eigentlich bewusst, dass Wien in Europa am meisten an der #Klimakrise leiden wird? Wir können uns keine Rückschritte mehr leisten! https://t.co/jwQh8lrx89",1.0
"@johnny_raccoon @FreiherrSeymore Das einzig schlaue was #Branson gemacht hat,ist Mike #Oldfield die Weltkarriere zu ebnen und Tubular Bells zu veröffentlichen 😉 Multimillionäre ins Weltall zu schießen ist einfach nur krank bzgl. unserer Klimaproblematik. #Klimawandel #VirginGalactic https://t.co/cAXCc2aHk5",1.0
"@ImDylanForsberg rechtsextremismus: sind die linken &amp; die ausländer dran schuld! ohne die gäbe es doch gar keine rechten!
klimawandel: die luisa neubauers, die dafür die grünen wählen
soziale spaltung: siehe rechtsextremismus
coronapandemie: was genau ist daran bedrohlich für die befragten?",1.0
"@Will_Busch 🤣
""nicht kenntlich machen"" ist gut.
Ich nenne das Betrug und was soll eine Betrügerin gegen den Klimawandel helfen?",1.0
"@BlakesWort Ich erahne schon die kommenden Tweets: sind diese Bäume An oder Mit dem Klimawandel eingegangen? Wo sind die zugehörigen Studien? Wer hat die Borkenkäfer gezählt? Waren diese Kontrolleure vielleicht nur psychologisch manipuliert? Und warum geht dies jetzt alles ""so plötzlich""",1.0
"Erste Milliardäre verlassen die Erde.

#Klimakrise",1.0
"@ImDylanForsberg @muellundstreit Wieso? Die CDU sagt doch, dass sie gegen das alles ist und dass sie da was gegen machen will ... oder so.
SPD stimmt allem zu, AfD/FDP sind nicht so richtig gegen Klimawandel oder Nazis, Linke gendert nur, Grüne sind mit Quellenforschung beschäftigt.
Eindeutig, oder?",1.0
"""Missing Link: Wenn aus Wegen Flüsse werden – Kommunen in der Regenfalle "" Mit dem #Klimawandel nehmen die #Extremwetter- Ereignisse zu, #Sturzfluten und #Dürren . Die #Flächenversiegelung verschärft diese Problematik. 
https://t.co/x3isK0CM5B",1.0
"Meine große Schwester stellt in ihrer Praxis die Klimaanlage auf High end 🇨🇦 und ich überlege den Kamin zu heizen.
19°, Regen...
Klimawandel...warum kapieren das einige nicht?
Fehlt da die Bildung?",1.0
"https://t.co/ANd52T4g52 #hochwasser am #rhein und drohender #starkregen im landkreis #germersheim - das klingt nicht gut.... #daumendrücken, dass es nicht so schlimm wird #Unwetter #unwetterwarnung #klimawandel",1.0
"Wer #Artenschutz und #Energiewende gg’einander ausspielt, will nicht begreifen, dass die Biodiversitätskrise unsere Zukunft nicht minder bedroht als die #Klimakrise. Und nur beides zusammen gelöst werden kann. Aber eben,der Profit …. https://t.co/MDZQijIy2P via @NZZ @biodivInit",1.0
Gerichte in Europa befassen sich zunehmend mit der Klimakrise https://t.co/VRCGaIvNS5,1.0
Viele sorgen sich das der Klimawandel der U40 noch vieles abverlangt! https://t.co/WIJ9CgnQXH,1.0
"@Parabellbum i respectfully disagree, musk macht schon bereits was gegen den Klimawandel",1.0
"@der_michik ""Modernisieren"" statt ""Verbieten"" ist _die_ akzeptierte Mehrheitsmeinung im Klimawandel. U d dafür steht Laschet.",1.0
"@Druckspueler1 Und dann kommt *tuschel* was interessiert uns der Klimawandel oder anschwellende Weltmeere usw. 
Inseln die untergehen. 50° im Sommer oder Schneefall? 
#noafd",1.0
"„Man darf bei alledem nie aus den Augen verlieren, dass die Union ihre Klimapolitik sehr lang von bekannten Klimawandel-»Skeptikern« hat machen lassen, und von diversen Leuten, die sich mutmaßlich haben schmieren lassen.“",1.0
"@VDV_Verband @womeninmobility wie wäre es denn statt dessen mit kleinen #Dachgarten auf Haltestellenhäuschen - klar muss evtl. neue Konstruktion her, die das aushält. schöne Trockenvegatation oben drauf: In Rathen sogar auf Fahrradboxen verwirklicht... #Mikroklima #Klimawandel https://t.co/RSq6LXRMsN",1.0
"@sz wie kann man so etwas veröffentlichen ohne die Ursache zu nennen? Es ist die Klimakrise und man darf sie nicht mehr verdrängen.

Hitze in den USA - Mehr als 53 Grad im Death Valley (via @SZ) https://t.co/B8F0mT6Zki",1.0
"@lokfuehrer_tim Neuer testzug aus Wuppertal???
(Seit wann fahren Containerschiffe bis dahin 🤯🤯 - bestimmt Klimawandel)",1.0
"@justreadme @sfn_eddie *wissen* wir, dass die Klimakrise existentiell ist. Da kannst Du mit Menschen anders umgehen, wie du willst, das kann einfach nicht mehrere Generationen Montessori warten. Da müssen *die richtigen* Entscheidungen getroffen werden!",1.0
"@TichysEinblick Das ist die Doppelmoral der Grünen! Aber immer mit dem Finger auf andere zeigen! Alles nur unappetitlich!  Diese Partei ist nicht wählbar! Ich hoffe, dass sich diese Erkenntnis in der Bevölkerung durchsetzt! Diese Partei ist auch nicht in der Lage der Klimakrise Herr zu werden!",1.0
"Eine weitere Parallele zwischen dem Umgang mit #COVID19 und der #Klimakrise.
Die Datenlage ist in beiden Fällen klar. Es ist reine Ideologie der liberal Konservativen, keine entsprechenden Maßnahmen für #klimaschutz zu treffen und zur Eindämmung der #pandemie beizubehalten. https://t.co/MxsF4TAJno",1.0
"@der_michik Ich glaube ganz im Ernst, dass Deutschland glaubt er sei der Richtige und dass er das mit dem Klimawandel und Corona gut anpackt. Und selbst wenn das Klima oder Corona jetzt abgehen wird er gewählt werden.",1.0
"@Shubik1 @johnny_raccoon ehm, nein.
Der erste möchte nur suborbitale Weltraumflüge für Touristen anbieten.
Musk will Raketen nachhaltig gestallten (wiederverwendbar, CO2 capturing) und somit allgemein Forschung vorantreiben, die auch für den Klimawandel wichtig wird. 
Bezos hätte gepasst",1.0
"„Wenn Deutschland seine selbstgesteckten Ziele erreichen will, bleibt der neuen Bundesregierung nichts anderes übrig als den CO2-Preis schneller anzuheben"", sagt Ottmar Edenhofer, Direktor @PIK_Klima, im Interview @rponline #Klimakrise #Klimapolitik https://t.co/wCCwlNlLZc",1.0
"📣 Leute, die #Klimakrise pausiert nicht, genausowenig wie #Delta. Wir brauchen keinen Bundeskanzler, der die Wissenschaft leugnet und überrascht ist von dem, was vorhergesagt wird. Die #Bundestagswahl muss #Klimawahl sein. Versprecht es euch @NABU_de 👉 https://t.co/BUBjpmpmRX https://t.co/AFhm6drul4",1.0
"Nie dagewesene Hitzewellen und Wasserkrisen - der Streit um den Nil-Staudamm in #Äthiopien und der Deal zwischen #Jordanien und #Israel zeigen, wie #Wasser im #Klimawandel zur politischen Ware wird. @Tagesspiegel https://t.co/fGthCrkbZL",1.0
"@SaraSchurmann @DIEZEIT Und warum wird mit dem Cover suggeriert, dass die Klimakrise dazu führen würde, dass wir bald herrliches Karibik-feeling in Deutschland haben?
Die globale Erwärmung schafft keine Gewinner*innen, sondern nur Verlierer*innen.",1.0
"@WKOe Chef Mahrer sollte bitte mal erklären welche Verbote im Klimaschutz es für Unternehmen derzeit gibt ? Als Mitgliedsbetrieb sind mir nämlich keine bekannt. Es gibt aber ein marktverzerrendes Ungleichgewicht in Ricvtung Fossile und unweltschädliches Verhalten.
#Klimakrise",1.0
"Wieso ""oder""? #tempolimit #Klimakrise https://t.co/i3VJC5eMfd",1.0
"@unverblumelt Der Rassismus, das kack Patriarchat, die Misogynie, der ganze Religions Schwachsinn, der Klimawandel der allen am Arsch vorbei geht und und und.....
Eifach immer mehr die Schnauze voll.",1.0
@mondschaf23 Die drei sind so visionär dass sie uns auf einen Planeten bringen wollen der den Klimawandel schon hinter sich hat,1.0
"Klimawandel: Teurer Mix aus Vorsorge und Anpassung unvermeidbar  

https://t.co/04hIzqRfrj 

#antikohle #Klima",1.0
"Wie barrierefrei und inklusiv sind Proteste gegen die Klimakrise? Was tun behinderte Menschen selbst, um das Klima zu retten? Und was sagt die Wissenschaft zum Verhältnis von Klima und Behinderung? Andrea Schöne hat sich bei einigen Akteur*innen umgehört. https://t.co/gnG8EFGB8Y",1.0
"Mission Statement 🌊: Als #ThoughtLeader stehen wir für zukunftsgewandtes Wissen, engagierte Forschung &amp; praxisnahe Lösungen. Wichtig in Zeiten von #Klimakrise &amp; #Wasserknappheit, besonders aber im Kontext aktueller #Klimapolitik. 🌍
#wahlkampf #bundestagswahl #berlinwahl 🗳️
2/5 https://t.co/vK0h0gePmj",1.0
"Ich finde super, dass wir die Hungersnöte überwunden, den Klimawandel aufgehalten und Medizin für alle zugänglich gemacht haben. Jetzt können wir endlich in Ruhe einen Großteil unserer Ressourcen darauf verwenden, drei eitle alte Männer ein Rennen ins All machen zu lassen.",1.0
"Weltweit investieren fossile Konzerne 46 Milliarden Dollar in Sportwerbung und -marketing. Damit bilden die Treiber der #Klimakrise rund ein Zehntel des wirtschaftlichen Wertes des globalen Sportbusiness.

#StopFossilFules 
https://t.co/vb8D0LlTYU by https://t.co/nrJFrffNns",1.0
"@c_lindner @CDU @ArminLaschet @ABaerbock @fdp Steuererleichterungen ? Es gab eine Rekordverschuldung durch Covid19, Milliarden Entschädigungen für die Energiewirtschaft, Klimakrise, zu erwartende Steuereinbrüche durch Insolvenzen, uvm..! Aber die Geschichte des Wahlkampfes ist bekannt alles zu Versprechen !",1.0
"@Will_Busch Ich streite gar nicht ab, dass es im grünen Lager durchaus totalitaristische Denkweisen gibt. Aber zu leugnen, dass der Klimawandel unsere Zivilisation in ihrer aktuellen Form gefährdet (!), ist halt auch nur eine Wohlfühllüge.",1.0
"Quantenphysik, selbstfahrende Autos, #Klimawandel: Wie man komplexe wissenschaftliche Themen herunterbricht und für ein allgemeines Publikum verständlich darstellt, zeigt euch am 13.07. der YouTuber Cedric Engels alias Dr. Whatson:

➡️https://t.co/qTPVum7yfs

@AStA_RWTH",1.0
@ELCID31594017 @SWallerus @ARD_BaB @ArminLaschet Die machen doch erst recht nix gegen den Klimawandel…,1.0
"@sprachnerd Ist doch in diesem pathetischen Tweet gelungen. Ich fände es auch sinnvoller, wenn ab sofort die 8 Millarden Menschen auf der Welt nur noch alleine bleiben. Wäre auch gut gegen Klimawandel.",1.0
"@jungpionier_ @NZZ Das habe ich bei Kachelmann auch so gelernt. (Danke nochmal) Darum meine Frage: was begünstigt die Trockenheit (kommt hier der Klimawandel ins Spiel?), kann man da nichts machen? Dem Grunde nach reicht ja eine Glasscherbe, um trockenes (nicht heißes) Terrain zu entzünden.",2.0
"Sogar diese bauer der sonst nicht so schlaue Videos macht versteht das der Klimawandel da ist warum @ArminLaschet nicht?

https://t.co/TrViVtbgdh",1.0
IUmgang mit Klimawandel: Reden wir doch mal über Armin Laschet https://t.co/wC14ujXGSJ via @derspiegel,1.0
"Es gibt ja keinen Klimawandel^^
Oder wie jetzt?
https://t.co/kli7G2OSt2",1.0
"Junge Menschen müssen sich mit Themen wie #Klimawandel und #Diskriminierung auseinandersetzen, jetzt kommt auch noch die #Corona #Pandemie dazu. Nicola Graef gibt ihnen in ihrer #Doku ""Kinder der Krise"", die sie bei #DOKVILLE 2021 vorstellte, eine Stimme.
https://t.co/fQjTUtjmUJ",1.0
"@ren___ito @KeilaniFatina Knappes Geld heißt auch, gewisse Technologiestartups bekommen keines, um Lösungen voranzutreiben, die es Menschen ermöglichen, sorglos ihren Lebensstandard zu halten. Nur weniger Konsum reicht nicht, um den Klimawandel zu bremsen.",1.0
"Ein wichtiger Beitrag zum Erhalt des  #KulturerbeimKlimawandel. 
#Denkmalschutz #Kulturerbe #Klimawandel https://t.co/uRscH5pubX",1.0
"Die #Atomkraft-Befürwortung in #Polen überrascht nur Deutsche: 
„Klimawandel: Polen setzt auf Atomkraft - die Umfrage-Ergebnisse überraschen“ | https://t.co/PeplxuyQdq",1.0
Sonntag nachmittag in #Hildesheim am Hohnsen. Wir machen auf die #Klimakrise und das Versagen der #Politik aufmerksam. Es ist ein Wettlauf mit der Zeit. #ActNow #AugustRiseUp https://t.co/AnUaBzME6h,1.0
"Klimawandel: Weiter extreme Hitze im Westen der USA

Los Angeles (dpa) – Die Menschen im Westen der USA müssen sich auch zu Wochenbeginn auf extreme Hitze und Waldbrände einstellen. „Die übermäßige Hitze wird in Teilen des Westens  ...

https://t.co/zbsly8YVef",1.0
"Die Klimakrise muss global gelöst werden. 
Es gibt genau einen Kanzlerkandidaten, der G7, G20 und OECD hinter sich vereint hat.",1.0
"Schon lange steht fest: Der #Klimaschutz braucht die #Bahn. Doch für eine Bahnreform müsste sich die #Verkehrspolitik verändern

Von Bernhard Knierim @BernhardKnierim 

#Klimakrise #Mobilität #Verkehrswende  https://t.co/MKkky6gHjj",1.0
"Und gleichzeitig bereitet #KohleArmin ein ""Deutschland nur 2%""-Narrativ vor, um 4 Jahre lang nichts zu machen.

#Klimakatastrophe #Klimakrise #COP26Glasgow #LaschetVerhindern #ClimateEmergency #ClimateAction #ClimateActionNow 

https://t.co/R2sxFt8l7F",1.0
Das Thema #Klimawandel taucht oft in den #Medien auf. Doch über Art und Umfang der Berichterstattung wird immer wieder gestritten – ebenso über die Auswahl der Begriffe. Ein Netzwerk soll jetzt eine Plattform für solche Debatten bieten. Via @DLF  https://t.co/HPy6AIiwj2,1.0
"""Das Uferbett ist übersät mit Salz &amp; Mineralien &amp; Partikeln, die die menschliche #Lunge nicht verarbeiten kann.
Manchmal ist auch Arsen oder Quecksilber dabei.
Der Wind trägt sie dann in die Städte."" 

#GreatSaltLake in #Utah 
Ein Wahrzeichen verdunstet👇
(10.07.21)

#Klimakrise https://t.co/Gd5qE3h8jo",1.0
"#BürgerratKlima bildet den Altersdurchschnitt der Bevölkerung ab. Viele Teilnehmende sagen allerdings, dass sie sich durch die fundierten #Klimakrise-Infos um die Zukunft ihrer Kinder &amp; Enkel sorgen. Klimapolitik ist für alle Generationen!🌎 @bagso_de @FridayForFuture @gengerecht https://t.co/HEqxTRsLNX",1.0
"@PankowerPflanze Wie können wir Kinder bewusst einem Virus aussetzen, von dem wir wissen, dass Spätfolgen möglich sind und es Hinweise gibt, dass es dauerhaft im Körper ""schlafen"" kann, um dann später zuzuschlagen, z. B. wie bei Borrelien? Was ist aus ""uns"" geworden?! Siehe auch #Klimakrise",1.0
"@RalfSchumache17 Das sind keine Floskeln, du gegeneinander ausgetauscht werden. 
Diese Dinge gehen Hand in Hand. 

Starke Dürren und viel Regen sind beide durch den Klimawandel begünstigt. Ist schon ""ewig"" bekannt. 

https://t.co/LnTprw17QE",1.0
"Da grenzenlose Dummheit allein schon der Verhinderung eines Super Spreader Events im Weg stand, wird die Macht der Dummheit auch den Sieg gegen die Erderwärmung zu verhindern wissen.
https://t.co/aTgJB6uUmI

#UefaEuro2020 #Klimaschutz https://t.co/bSNW5tnhzA",1.0
"@MKreutzfeldt @ArminLaschet Herr Kreutzfeld, 

Herr Laschet hat weder *Interesse* an der Eindämmung der #Klimakrise, noch Verständnis dafür. (Das eine mag das andere bedingen)

Das sollte doch mittlerweile allen klar sein.",1.0
"Nachdem mein Artikel über Kernkraftwerke und Klimawandel ja so gar keine Diskussion verursacht hat, dachte ich, ich schreib einfach noch einen über Klimawandel und Kernfusion: https://t.co/LKvOSRsPMO",1.0
Forscherteam: Ohne Klimawandel hätte es die Juli-Hitze nicht gegeben https://t.co/eHK7DGyFp5,2.0
"Wenn ein Fußballspiel schon zeigt, WIE hauchdünn diese Zivilisation ist, freue ich mich richtig für meine Kinder, dass sie den Großteil ihres Lebens unter den liebreizenden Verhältnissen der Klimakrise zubringen dürfen. 
Ich geh dann mal weinen.",1.0
"@ole_kracht ""Von der Abwälzung der ""Lösung"" der Klimakrise auf das Individuum"" sollte da stehen. Fakt ist die Klimakrise ist nur systemisch zu lösen.",1.0
"@ole_kracht Das ist weder noch gut. Hat auch nichts mit der Nationalität der Menschen zu tun. Das die Arbeiter*innenklasse bei sinkenden Reallöhnen von der Abwälzung der ""Lösung"" der Klimakrise einfach am meisten gefickt wird, ist Klassenkampf von oben und eine Sauerei!",1.0
"Wow vor allem die Rechnung am Ende was ""um 150x wahrscheinlicher"" bedeutet: aus einem 1x in 1000 Jahren event wird ein 1x in 5 Jahren event (bis 2050 in dem Fall) . So versteht man wirklich easy was eigentlich Sache ist!
🤯👏👌
#Klimakrise #Klimapolitik #orf #KlimaVor8 #wetter https://t.co/iWzJEbHL2G",1.0
#Klimawandel in Deutschland 2021. Am 26.9. Ist #Klimawahl https://t.co/13R2ilc9rt,1.0
@RolandTichy Lösen sich auf? Durch sauren Regen? Also wieder #Klimawandel.,1.0
"Ich hab da mal ne Schlagzeile für Seite 1 vorbereitet @BILD...
""ARMIN LASCHETS PÄDAGOGEN-LÜGE! Ob Klimawandel, Corona oder Kultusminister... Wann ist endlich Schluss mit Lügen-Laschet?"" https://t.co/fmNZNH5oC3",1.0
"Klimawandel: Weiter extreme Hitze im Westen der USA

Los Angeles (dpa) – Die Menschen im Westen der USA müssen sich auch zu Wochenbeginn auf extreme Hitze und Waldbrände einstellen. „Die übermäßige Hitze wird in Teilen des Westens  ...

https://t.co/qzB1lcwiEq",1.0
"Schöner kann man nicht auf den Punkt bringen, weshalb innovative Technologie sicher wichtig für eine nachhaltige Gesellschaft sein werden, aber nicht die Lösung für eine #Klimakrise, die in den nächsten Jahren abgewendet werden muss. Wir brauchen schnell mehr #Ökostrom. https://t.co/3nvQJ6MiRH",2.0
"@Soda59148837 Soll jeder machen wie er will. Ich persönlich trage gerne Jeans/Hose.

Wobei mit zunehmendem Klimawandel könnte sich hier auch sowas wie ein indischer Lungi etablieren, der lüftet gut unten rum.",1.0
"Digga wenn wir den Klimawandel abschaffen wollen dann cancelt erstmal alle Andre Rieu Konzerte, diese Duftwolken schlimmer als die 87'er Tschernobyl Super Gau Wolken",1.0
"«Der Klimawandel ist ein globales Problem. Jedes Land und jede Person trägt Verantwortung»

https://t.co/3DtqEYhVT0",1.0
"Hier sind viele Leute, die denken das Raketen der unbesiegbare Klimawandel-Treiber ist, aber er ist nur ein Tropfen ins Meer, den man nicht mal merkt.  Außerdem wird wie nie zuvor in Grüne Energie investiert, aber ein Energiewandel dauert seine Jahrzehnte.",1.0
"Keine Sorge, wenn der Klimawandel Ihren wirtschaftlichen Interessen entgegensteht, unser Spendenkonto ist nur einen Mausklick entfernt.

Ihre €DU

#LaschetVerhindern",1.0
"Die Milliardäre mit ihrem Raumflug-Schwanzvergleich ""für eine bessere Zukunft"" sollten mal erklären, warum sie nicht zuerst Klimawandel und Hunger bekämpfen. https://t.co/UMbEupbwyV",1.0
"Kann ja wohl nicht wahr sein?! 🌳 #Wald vernichten, der Kölner Flughafenlärm und CO2-Ausstoß von angrenzender Autobahn A3 mindert?! Für Gewerbegebiet?!
Bitte unterstützen wegen #Klimakrise. https://t.co/inWLzVyC9P",1.0
"Wer im Herbst CDU wählt, wählt Armin Laschet, der sich über die Rechenweisen renommierter Volkswirtinnen bei Steuerthemen wundert und gesellschaftliche Entwicklungen rund um die Klimakrise nicht kommen sah. 

Außerdem 4 weitere Jahre Andreas Scheuer.",1.0
"@SWagenknecht Ja, sehr heire Ziele Frau Wagenknecht. Aber leider ist es genauso unwahrscheinlich das dies eintrifft, wie das wir in Deutschland eine Regierung bekommen die sich für die Belange der unteren und mittleren Bevölkerungsschicht, sowie gegen den Klimawandel kämpft.",1.0
"Ich möchte nicht unerwähnt lassen, dass meine italienische Familie in Süditalien bei über 40 Grad im Schatten trotz EM-Freude kaum atmen kann vor Hitze. Telefonate haben in der #Klimakatastrophe auch immer diese Themen. #EURO2020 #ITA #ENGITA #ItsComingRome #Klimakrise",1.0
"@Storch_i @fdp Nicht aufregen, in Deutschland hat jeder das Recht, dummes Zeugs zu quatschen. Die gleiche Partei will die Klimakrise vom Markt regeln lassen.

Wer in der Provinz wohnt, kann dann Zuhause bleiben, weil mangels Rendite keine Züge fahren. Toller Wohlstand, für wenige Reiche. Deppen",1.0
"Gestern Doku über den Klimawandel geschaut, heute Nachrichten zur EM gesehen, auf Insta PNs mit fragwürdigen sexistischen Anfeindungen und dazwischen in regelmäßigen Abständen Neuigkeiten über den nächsten Skandal in der Politik. Und als kostenloses Update dann noch Delta.

Cool",1.0
"Kalifornien.
Deutschlands Zukunft, wenn Flaschen-Laschet echt Kanzler wird. Im Klimawandel leugnen und im Wahlkampf ist Armin ja auch auf Trumps Niveau.

#BeckwourthComplexFire 

https://t.co/Kh7xDZyLfK",1.0
"Weiß nicht was meine psychische Gesundheit grad mehr verprügelt, online Studium oder Transphobie. Oder doch Klimawandel?",1.0
@zuma_monty Genau - sonst wird die Klimakrise zur Klimakatastrophe und schlussendlich zur Klimaapokalypse.,1.0
"Es ist schockiernd, wie das @heutejournal auf den Mediastunt eines Superreichen reinfällt und die Klimakrise unter den Tisch fällt. https://t.co/nPq2K9qnMw",1.0
"@Petra_Sitte_MdB @RKiesewetter @Rene_Springer Und #CDUCSU, #FDP sowie Teile der SPD verstehen die #Klimakrise nicht, blockieren die notwendige #Energiewende, vor allem die der Bürger.
@lgbeutin ist einer der Wenigen, die es verstanden haben.",1.0
"„Die Schweizer Banken sind nicht schlechter als der Durchschnitt. Sie sind aber auch nicht besser. Das ist das Problem.“ #Nachhaltigkeit #sustainablefinance #Klimakrise

https://t.co/6ghNY4RdlU",1.0
"@Futur_1st Sonst ist die bereits laufende Klimakrise nicht mehr aufzuhalten, meinst du, oder?",1.0
"@JakobSchlandt ist doch nicht schlimm, wenn Klimawandel die Erde unbewohnbar macht. Dann ziehen die Milliardäre eben auf den Mars. Genau das ist ja die Aussage.",1.0
"Man kann nicht von der Masse der Menschen verlangen, dass sie ihren Lebensstil grundlegend ändern, während Multimillionäre mit extrem klimaschädlichem Weltraumtourismus die #Klimakrise anheizen und mit Raketenemissionen die #Ozonschicht schädigen.

Quelle: https://t.co/eJd1e1VSBw https://t.co/pUSgRcGHpN",1.0
"Die Weltraum-Aktivitäten der „Philanthropen“-Multimilliardäre #Branson, #Musk &amp; #Bezos, die eine 800 Milliarden Dollar schwere Weltraumindustrie mit massiven CO2-Emissionen begründen wollen, müssen auch unter dem #Klimawandel-Aspekt diskutiert werden.
#VirginGalactic #SpaceX 
1/2 https://t.co/i7IhmfugkI",1.0
"Kann mal bitte jemand SO EIN VIDEO über die #NieMehrCDU machen? Also im Kontext von #Kohleschmutzlobby, #RWE, #KohleArmin, usw.
Da bekommt der Begriff #Gaslighting
doch gleich eine ganz andere Bedeutung!
#LaschetVerhindern #Klimawandel
@rezomusik
https://t.co/rnAJci734D",1.0
Der digitale #GenossenschaftsDialog geht weiter🎉Am Do. treffen wir @JensKoeppen &amp,1.0
"@Klima_Mahner @RKiesewetter @Rene_Springer Natürlich nehmen Klimaextreme, verursacht durch den Klimawandel, zu. Das belegen nicht zuletzt wissenschaftliche Studien von Forschungseinrichtungen und nicht zuletzt von Versicherern weltweit. Das hat dramatische, existenzielle und vor allem soziale Folgen für Menschen.",1.0
"42 Grad in der Nacht, angenehme Temperaturen zum Schlafen. Wer sich da keine gute Klimaanlage leisten kann, dürfte keine gute Nacht gehabt haben #Klimakrise https://t.co/wZScMA8B0X",1.0
"@useronline1 @Michael_Kunz Wenn das Land in eine Riesenkrise stürzt, sind es wieder „die anderen“ schuld.
Und obwohl sich das Land schon jetzt in einer Riesenkrise befindet, nämlich in der Klimakrise, läßt #Laschet es zu, dass die Heimat von Menschen für #RWE-Profit weggebaggert wird.
#LaschetVerhindern",1.0
@Babykatzi Ist Borkum vielleicht auch von Klimawandel betroffen oder vielleicht eine stabile unübliche Wetterlage?,1.0
"Seit Jahren fragen sich viele schlaue Leute, wie man anders von der Klimakrise und ihren Zusammenhängen erzählen müsste, damit mehr Menschen die existenzielle Dringlichkeit verstehen. 
Manchmal denke ich: wir haben ja noch nicht einmal damit angefangen.",1.0
"@90sChris @risklayer Death Valley ist ein perfekter Hitzekessel. Natürlich hat es was mit Klimawandel zu tun, wenn dort neue Rekorde aufgestellt werden, aber es ist - wie der Name nahelegt - ein absoluter Extremstandort.",1.0
"#Klimakrise #Wetter
Der Westen der USA wird derzeit von Waldbränden und Temperaturen um 50 Grad heimgesucht. In Kalifornien verdunstet ein Teil des Löschwassers aus Flugzeugen, bevor es die Flammen erreicht. In Arizona kamen zwei Feuerwehrmänner ums Leben.
https://t.co/NdhpuhpRGl",1.0
"Gut, dass es diese Gerichte gibt! &gt; Gerichte in Europa befassen sich zunehmend mit der Klimakrise https://t.co/4CEuGL2yKF",1.0
"@WorumPodcast @WorumRondu Corona, Klimawandel, Abstieg und jetzt das: Den Werder-Fans bleibt wirklich nichts erspart 
💚🐿",1.0
"@Steneu2 @JarischEnrico @Luisamneubauer ... usw., daher sehe ich die jüngsten Äußerungen von Luisa Neubauer in puncto Benzinpreis als sehr gut an. Der Preis ist so hoch (Steuer entspricht 390 Euro/t Co2), das wenige Cent sowieso keine Lenkung entfalten können. Klimawandel kann nur klappen, wenn die Löhne steigen, ...",1.0
"Schönes Interview mit ⁦@BrigitteKnopf⁩: #Klimawandel im Wahlkampf: ""Die Politik war lange zu zögerlich"" - https://t.co/PgcUWFT2z2 https://t.co/2aTmgb3sHY",1.0
"@Steneu2 @JarischEnrico @Luisamneubauer Ist ein sehr wichtiger Post, was steckt dahinter? Wenn ich den Leuten erzähle, Klimaschutz müsse sein, diese Leute aber instinktiv spüren, dass sie gar nicht die Mittel haben, um das Geforderte umzusetzen, schlägt das in Hass um, im Extremfall auch zu Leugnung von Klimawandel...",1.0
@Dneu869 Ist der Klimawandel so fortgeschritten das in Österreich palmen wachsen?,1.0
"@Burpeelover @Vorzimmerdame2 na ja….. sooo abstrakt ist der Klimawandel ja nun wirklich nicht, liebe Seniorin!",1.0
"#Waldschutz : Wie schützen wir unsere #Wälder als Verbündete gegen den #Klimawandel?
HEUTE um 18.30 Uhr laden  @anna_cavazzini &amp; ich Euch zum „Europa was geht?“ – im #InstaLive ein! 
Über Instagram könnt ihr dabei sein: @annadeparnaygrunenberg 
#EP #Banclearcut #Together4Forests",1.0
"@SZ Liebe Journalisten: das sind direkte Folgen der #Klimakrise - also sagt das auch offen und in Überschriften! 
Fragt Wissenschaftler und hört auf die Antworten!
#ListenToTheScientists",1.0
"@risklayer Im #DeathValley war es schon immer heiß... Was ist denn mit 18°C im Juli in Deutschland? Neue #Eiszeit? Ja, ich weiß, bei Hitze ist es der #Klimawandel und bei Kälte das #Wetter...

PS: um wieviel °C verringert sich die mittlere Erdtemperatur ohne Deutschland auf der Landkarte? https://t.co/LTRlIhADIc",1.0
