,date,User,Tweet
3095,2021-07-30 12:03:57+00:00,dadada201412,"@MaxPfitzner @horkar2 @OlafBrandenbur2 @TeamRealityDE @docbrandenburg Wenn es keine(n) interessiert, warum dann ein Verbot der Demo? Der nächste Schritt ist, dass öffentliche Äußerungen z. B. für mehr Lohn, mehr Geld für Schulen, Klima etc.verboten werden.Gibt immer Menschen, die nichts interessiert oder sich dagegen  instrumentalisieren lassen.."
3096,2021-07-30 12:03:14+00:00,SafemoonOsman,"@charmantwieBrot @Ideologiefrei91 Bist du dumm wie Brot? Natürlich ist das Brandstiftung oder wie kann es sein das an mehr als 35 verschiedene Regionen die Wälder brennen? Und ja die Wälder sind trocken wegen dem Klimawandel und es wird von Jahr zu Jahr schlimmer!
#PrayForTurkey"
3097,2021-07-30 12:02:25+00:00,keklumpp,"@Luisamneubauer Deutschland kann das Klima nicht alleine schützen. Sie verschwenden Ihre Zeit, wenn Sie sich an der Bundesregierung abarbeiten."
3098,2021-07-30 12:02:17+00:00,sososollmasmach,"""Cannabis und Klimawandel: Kann Hanf unseren Planeten retten? | HempCrew"" https://t.co/kL4Z98moUk"
3099,2021-07-30 12:02:15+00:00,TomC25,@bayernrocker Tempolimit ist reine Symbolik für Verbotsparteien. Bringt fürs Klima überhaupt nichts. Dann noch eher ein Verbot von E-Gitarren.
3100,2021-07-30 12:02:12+00:00,DrJoelina,"@pelsenir Es ist nicht Schade, es ist eine Katastrophe. Für Mensch und Tier und für das Klima."
3101,2021-07-30 12:01:49+00:00,DanWeb86,"@Nin_99 @AsciiAthletics Außer im Bezug auf Klima (was ich gut finde) gibt es in D überhaupt keine langfristigen Ziele. Geht auch nicht so einfach, weil eine neue Regierung immer auch neue Akzente setzen will/muss. In den USA sogar noch schlimmer..."
3102,2021-07-30 12:01:47+00:00,memories2019_12,"@brightsblog Interessant. Die machen sich alle gegenseitig Vorwürfe, dabei heißt der Grund außer gierigen Politikern/ Wirtschaft doch Klimawandel. Kann man gegen streiken, hilft nur nicht. Das ging schneller als ich dachte. Keine Sorge kommen wir auch noch hin."
3103,2021-07-30 12:01:29+00:00,TBD_Deutschland,"#ThoughtLeaders 🧠
@OECarbons entwickelt #CarbonBlacks mit funktionalisierten Oberflächen, die helfen den Rollwiderstand von Reifen zu reduzieren und somit einen positiven Einfluss auf das Klima haben.
Erfahren Sie mehr zu 3Klimafreundlichen 3Rußen hier:
https://t.co/sPj5aUZkzO"
3104,2021-07-30 12:01:24+00:00,TMattlehner,"@Markus_Soeder Kurz vor den Wahlen haben unsere Politiker von allem Ahnung! Ob es Klimawandel ist oder eine Pandemie! Und Sie haben das Gegenmittel auf unsere Kosten? Aber Jahre lang zugeschaut, und sich die Taschen voll Stopfen lassen von der Industrie!!!!"
3105,2021-07-30 12:01:19+00:00,DrJoelina,"Ich verstehe auch eines nicht, warum es in der Türkei wo es häufiger zu Waldbränden alleine durch das Klima kommt, so wenige Löschflugzeuge existieren oder nicht zugelassen werden? Ich kapiere es nicht."
3106,2021-07-30 12:00:48+00:00,WoltmannVincent,@klima_kay Sehr sinnvoll
3107,2021-07-30 12:00:34+00:00,Friederike77,Wald und gesunde Böden sind die Lösung gegen Hochwasser  https://t.co/N3mQamoWSg #nachhaltig #klimawandel #klimaschutz
3108,2021-07-30 11:59:01+00:00,GoereThePrie,@Klima_Mahner @designmichael1 @NurderK @TRDSRLZ @sunrise3w @momakil @Pollos_Hermario @JVos63 @HalleVerkehrt Oh ja! Wir brauchen viel mehr von diesen Lichtblicken! Vielen Dank für deinen tollen Einsatz für unsere Zukunft 💚
3109,2021-07-30 11:58:23+00:00,matflamm,"@derspiegel Laschet gibt Fehler in einem Buch zu, das - größtenteils - von seinen Mitarbeitern geschrieben wurde !
Er sollte vielleicht Fehler in seiner unsäglichen Klima- &amp; Energiepolitik in NRW eingestehen !"
3110,2021-07-30 11:57:44+00:00,DieterRodel,"@MadDiasYoung1 @NurderK @Herbert_Diess Am Verbrenner liegt es nicht, sondern an den vielen Menschen die den Comfort in der Mobilität wie wir hier haben wollen. Dem #Planeten und dem #Klima wird es nur besser gehen, wenn gar keine #Autos mehr auf die Straße kommen, egal mit welchem Antrieb. #Autofrei"
3111,2021-07-30 11:57:08+00:00,OSchreibt,@Kricke1905 Klimawandel!! Welche Beweise braucht ihr denn noch??
3112,2021-07-30 11:56:55+00:00,YusufSenpaii,"@frodo911 Das stimmt aber über 40 in mehreren Provinzen und das im selben Zeitrahmen? 
Wenn es nur ein paar wären hätt ich ja auch gesagt wegen dem Wetter und Klima"
3113,2021-07-30 11:56:32+00:00,GesinesJobtipps,"[B] Potsdam-Institut für Klimafolgenforschung: wissenschaftliche/r Projektmanager/in (m/w/d), 31.8. #job @PIK_Klima https://t.co/wg9fcN0VL5"
3114,2021-07-30 11:55:36+00:00,Ernesternst,"@BehluelCevikel hat die FDP-Frau wohl selber eingesehen, und den Tweet gelöscht (schade, nächstes Mal besser als Screenshot retweeten) -&gt; heißt das, dass sie jetzt an den Klimawandel ""glaubt"" und etwas dagegen unternehmen will?! 
Hoffen wir's!"
3115,2021-07-30 11:54:41+00:00,LinksFilter,Klima-Kohle-Demo – 7. August am Tagebau Garzweiler https://t.co/GyPnI09VkC
3116,2021-07-30 11:54:12+00:00,GoereThePrie,"@HalleVerkehrt @NurderK @Klima_Mahner @JVos63 @TRDSRLZ @ZIGGYDROP @augustriseup Ich danke dir 🙏🏼
Ja, wirklich schöne Gesellschaft, muss man sagen 🥰"
3117,2021-07-30 11:53:26+00:00,3Warum,"Schon jetzt macht der Mensch der Tierwelt wichtige Lebensräume streitig.

Die Klimakrise dürfte das verstärken, fürchten Experten.

Eine Biologin warnt vor Konfliktsituationen, bei denen Tier und Mensch gleichermaßen leiden.

https://t.co/ZkiWgqovi5"
3118,2021-07-30 11:53:07+00:00,Coliban,"@Linksfraktion @dieLinke @katjakipping Durch EEG, GEZ und CO2 Steuer und nun, durch die Corona-Arbeitslosen, fehlt noch sehr viel mehr jeden Monat.
Aber wer, wie die ""Linke"" bei der Klima- und Coronahysterie mitmacht hat es verwirkt sich als ""links"" und als ""Anwalt der Schwachen"" aufzuspielen.

Ihr seid nutzlos."
3119,2021-07-30 11:52:48+00:00,DWD_klima,U.a. unsere Kolleg*innen vom österreichischen Wetterdienst @ZAMG haben ein fact scheet zur Entwicklung der Schneetrends im Klimawandel veröffentlicht. https://t.co/EymhpaDylx https://t.co/eT4X28wBNh
3120,2021-07-30 11:52:46+00:00,lederwalze,"Hochwasser-Markierungen an Hauswänden: Überschwemmungen gab es schon immer – sie werden jedoch durch den Klimawandel wahrscheinlicher

https://t.co/PLRIUtEYn8"
3121,2021-07-30 11:52:39+00:00,FL_fossilfrei,"@realJimPanse @SW_Flensburg @CampusGreentec Sehr gerne – that's our thing, it's what we do... 😉

Und wir werden damit auch nicht aufhören, bis die SWFL fossilfrei sind. Deshalb Zeit, dass die @Stadt_Flensburg die Kostenschätzung vorlegt, damit das @KlimabegehrenFL  endlich starten kann... denn die Klimakrise wartet nicht."
3122,2021-07-30 11:51:54+00:00,hungrydoh,"@JoelThuering @SVPch Woher kommt ihr plötzliches Interesse für den Klimawandel? Bis anhin stritten Sie vehement ab, dass es einen menschengemachten Klimawandel gibt.
Handelt es sich hier etwa um den Versuch eines Häuchlers, ein Thema mit niederen Methoden für sich verwenden zu wollen?"
3123,2021-07-30 11:51:36+00:00,syndorphin,"@Cilenaboi sind auch nur racker, die sich den klimawandel zu nutze machen"
3124,2021-07-30 11:51:15+00:00,MullerRebekka,"Die Klimakrise wird auch in Deutschland immer greifbarer. #Klimapolitik rückt dadurch in den Fokus.

Gemeinsam mit @hgbruenker und Maximilian Ihle spreche ich über unsere Ziele und Maßnahmen, um die Folgen der #Erderwärmung abzumildern.

👇 #Podcast 👇
https://t.co/G3s52NsNPo"
3125,2021-07-30 11:51:00+00:00,Runos_161,"@BauerGuenther @Luisamneubauer Autoritär, Buhu 😥
Was spricht bitte gegen Autoritarismus? Der Klimawandel könnte nur noch durch ein Weltweites, autoritäres ""Klima-Regime"" abgewendet werden."
3126,2021-07-30 11:48:57+00:00,JWick_Official,"@Kirapt0r @kdimmek @FHustede @bayernrocker Das ist eine egoistische Sicht der Dinge, die unsere Spezies Weser weiter bringt, noch im Umgang mit der Klimakrise hilfreich ist.
Daten, Zahlen, Fakten. Alles hilfreich im Leben um die Welt zu verstehen. Sich in Naturwissenschaften auszukennen hilft ungemein."
3127,2021-07-30 11:48:45+00:00,StefanSkibbe,Manch rüstige Rentnerin würde mit einem Oberschenkelhalsbruch auf der Intensivstation landen. Überlebenschancen… naja. - Rentner  kosten halt nur und sind schlecht fürs Klima. 🤡 #verkehrswende https://t.co/B69Pwp0TOf
3128,2021-07-30 11:48:33+00:00,_lnnen_WT,"&gt;Laut Urteil hat Susanne G. u.a. einen Terroranschlag auf Amtsträger &amp; Menschen muslimischen Glaubens vorbereitet. Ihr Ziel war es demnach, ein Klima der Angst zu schaffen. Zuvor hat sie laut Urteil Todesdrohungen und Munition an Lokalpolitiker und einen Moscheeverein verschickt&lt; https://t.co/vbQbMzMLnC"
3129,2021-07-30 11:48:25+00:00,SRettev,"Warum wird z.B. die altersspezifische Inzidenz ignoriert und keine klare Aussage zu den RKI-Vorschlägen gemacht? Wer hier nicht auf Wissenschaftler hört, wird wohl auch in der Klimakrise nicht auf Wissenschaftler hören. Oder?"
3130,2021-07-30 11:47:10+00:00,Keeper_86,"@Thomas_Bareiss @CDU Also bitte, Thomas, du hast so hart für eine solche Top-Platzierung gearbeitet. Wie war das mit dem Klimawandel noch? Ich dachte deine Position ist eher, dass es unnötig oder vergebens ist. Je nachdem, womit du besser durchkommst."
3131,2021-07-30 11:46:41+00:00,b_sappek,"Dieser Aussage über #Laschet ist eigentlich nichts hinzuzufügen 👇 
#LaschetLuegt #LaschetKneift #LaschetVerhindern #Laschetschreibtab #CDUCSU #CDUCSUKorrupt #vanLaak #Maskendeals #LaschetVerhindern #LaschetLacht #Klima #Klimakatastrophe #Flutkatastrophe #Klimawandel #Klimakrise https://t.co/tAhp0Qf9VY"
3132,2021-07-30 11:46:32+00:00,HalleVerkehrt,@ThePrie89 @designmichael1 @NurderK @TRDSRLZ @sunrise3w @momakil @Pollos_Hermario @Klima_Mahner @JVos63 Danke!
3133,2021-07-30 11:46:22+00:00,BKG_Bund,"Am 9. August erscheint der neue #Weltklimabericht des #IPCC. 

Eine der beteiligten Expert:innen, Astrid Kiendler-Scharr,  spricht im Interview über die höhere Wahrscheinlichkeit von #Extremwetter-Ereignissen.

#DeutschesKlimaKonsortium #Klimawandel #Klima
https://t.co/xJbKIZ1Nl0"
3134,2021-07-30 11:46:15+00:00,RicoTVjaLULey,"@_FriedrichMerz @ArminLaschet Hr. Merz können wir bitte über ihre definition von ""sofort"" reden?
Naja wenn sie das als ""sofort"" bezeichnen sind ihre völlig veralteten Ansichten in so vielen Dingen plötzlich verständlich. Die haben einfach eine andere zeitliche Wahrnehmung als andere Menschen. #Klimakrise"
3135,2021-07-30 11:46:07+00:00,alibas76,"@moerv_vom_doerf Die Nachrichten aus dem Verwandten- und Freundeskreis über die #Waldbraende in TR sind schrecklich. Über Terror hat bisher noch keiner gesprochen. Höre oft, dass Klima- und #Umweltschutz kaum eine Rolle in der Politik spielt. So wie es aussieht wird sich das wohl nicht ändern."
3136,2021-07-30 11:45:28+00:00,HalleVerkehrt,"@sunrise3w @ThePrie89 @designmichael1 @NurderK @TRDSRLZ @momakil @Pollos_Hermario @Klima_Mahner @JVos63 Es wäre doch schade, wenn du hier dein Licht unter einen Scheffel stellen würdest!"
3137,2021-07-30 11:44:35+00:00,HalleVerkehrt,@ThePrie89 @NurderK @Klima_Mahner @JVos63 @TRDSRLZ @ZIGGYDROP @augustriseup Sehr angenehme Gesellschaft! Dankeschön! Und FF zurück!
3138,2021-07-30 11:43:19+00:00,Dauerquerulant,"Wenn ich ehrlich bin und das bin ich, macht mir mehr Angst, dass der Mensch am Klimawandel Schuld sein könnte, die Tatsache, dass er es auch nicht sein könnte und alle Bemühungen umsonst sein könnten, zumal nicht sicher ist, dass sie überhaupt wirken!"
3139,2021-07-30 11:43:19+00:00,Dauerquerulant,"beim Klimawandel mehr die gewaltige Weltraumstrahlung, die neben unserer Sonne für die Erwärmung unserer Erde, mitverantwortlich ist, mit einbezogen in die Behauptungen, dass der Mensch an der Klimaveränderung Schuld sei!"
3140,2021-07-30 11:43:18+00:00,mc_ace83,"@tagesschau Kann passieren. Ebenso wie bei Baerbock. Blöd gelaufen aber kein Grund sich nur auf Fehler zu konzentrieren. Inhalte zählen. Mehr konstrutive Kritik für alle Kandidaten. Somit hoffe ich, dass zukünftig mehr über Inhalte als über Patzer diskutiert wird. Klima muss in den Fokus!"
3141,2021-07-30 11:43:18+00:00,Dauerquerulant,"Ich hatte mir Gestern auf ZDF Info Teile dieser hochinteressanten Dokumentation reingezogen, auch wenn es einem Laien kaum möglich ist den Hypothesen  der Astronomen, Astrophysikern &amp; Co. zu folgen. Mich hat in erster Linie d. Einfluss des Weltalls auf unser Klima interessiert!"
3142,2021-07-30 11:43:16+00:00,bund_hh,"Wir fordern den rot-grünen @Senat_Hamburg auf, die #Klimakrise anzuerkennen und sich klar gegen die LNG-Terminals zu positionieren. „Der Senat muss dafür sorgen, dass städtische Unternehmen kein LNG beziehen“, so Sascha Haupt, Sprecher unseres AK Energie. (2/3)"
3143,2021-07-30 11:42:26+00:00,DocMapled,@derspiegel Ist doch auch gut jetzt: Ran an wichtig Themen und Lösungen #Klimawandel #Klimakrise #Klimakatastrophe
3144,2021-07-30 11:41:34+00:00,FrankRauschenb3,"@Wirtschaftsrat @_FriedrichMerz So einen Mist hat der @wirtschaftsrat, haben seine Vertreter und hat @_FriedrichMerz zum Thema #Corona wie zum Thema #Klimakrise laufend von sich gegeben. Überprüft Ihr eigentlich mal rückwirkend wie schlecht Eure Empfehlungen waren? Ihr würdet rot im Gesicht und stumm!"
3145,2021-07-30 11:41:30+00:00,clskn_miray,"„Wir dürfen die Stadt nicht für Stahl und Fahrzeuge ausrichten. Wir müssen sie für Menschen attraktiver machen“, sagt Verkehrsökologe Udo Becker. Meine Kollegin @elena_matera hat aufgeschrieben, wie sich #Tempo30 in Berlin aufs Klima auswirken würde: https://t.co/5wwWNq1Osr 🌱🌏"
3146,2021-07-30 11:41:26+00:00,radikaldiggi,"Pressemitteilungen, die nicht geprüft werden gibt er einfach so wieder. 😅

#fakenews #türkei #pkk #ankara
#Waldbrände #Klimakrise https://t.co/lJLVVCOG3J"
3147,2021-07-30 11:41:22+00:00,Tag24S,Kaputtes Dach der Stuttgarter #Oper soll #Klimawandel-Mahnmal werden. #Stuttgart #Unwetter https://t.co/0ENwBtvrTv https://t.co/u3YCARr8dL
3148,2021-07-30 11:41:18+00:00,MathiasMarkert,"Ja. So ist es. Man beachte vor allen die, die das wollen. Das sind die grünen. Klima kommt vor Mensch. Schaut hier mal rein und macht mit. Danke. Es gilt. #antidiegrünen ist #proDeutschland. https://t.co/g14cQKMYnd https://t.co/sC5ah5M9FE"
3149,2021-07-30 11:41:16+00:00,Venitroll,"@BlauerTroller Bruder am Land sind die noch rassistischer als in Wien, kannst keinem erzählen. Je weiter du aufs ländliche gehst in Österreich desto dümmer sind die Leute, siehe Impfungen/Klimawandel/Veganismus/LGBTQ+. Diese Themen am Land ansprechen gleicht sich selbst das Grab zu schaufeln."
3150,2021-07-30 11:40:54+00:00,MathiasMarkert,"@SteinbachErika Ja. So ist es. Man beachte vor allen die, die das wollen. Das sind die grünen. Klima kommt vor Mensch. Schaut hier mal rein und macht mit. Danke. Es gilt. #antidiegrünen ist #proDeutschland. https://t.co/g14cQKMYnd"
3151,2021-07-30 11:40:12+00:00,HawkTJ13,"@RufusDrake4 Weshalb sind HEUTE mehr Menschen vom Klimawandel bedroht? Weshalb kapiert manch #Mensch nicht, dass der #Faktor #Mensch den #Wandel erheblich #negativ beeinflusst? Muss #Mensch deshalb irgendwas von #Grünland bringen, wird die #Bedrohung dadurch kleiner?"
3152,2021-07-30 11:39:56+00:00,QuadroTeen,"@FabiaanSc Ja man, das ist der wahre Grund für den Klimawandel, sicher. 

Und wer nur 250 fährt, soll gefälligst auf der rechten spur fahren."
3153,2021-07-30 11:39:56+00:00,Porticus2,"@nullachtkoeln Liebe Wähler:innen in D, 

Um das 😱#Klima😱 zu schützen, müssen wir Ihre Umwelt zerstören❗️

MfG, Ihre #Grünen, #CDU, #CSU, #SPD, #Linken"
3154,2021-07-30 11:39:47+00:00,infoIWE,"Landwirtschaft ist nicht nur Leidtragende der schweren Überflutungen, sie kann auch einen wesentlichen Beitrag zum #Hochwasserschutz leisten: https://t.co/zkAb3VnQSB #Klimakrise #Agrarwende"
3155,2021-07-30 11:39:20+00:00,PiratKilian,"#1337tw Neuer Materialmix könnte die Solarzellen um den Faktor 1000x steigern: https://t.co/DfHg28K9Yw

Dennoch wird die #Klimakatastrophe nicht nur mit Technologie abgewandt werden, sondern die Erde braucht auch den gesellschaftlichen #Klimawandel"
3156,2021-07-30 11:38:18+00:00,maggysophiehess,"@HGolahr @CornelsSelke 3. Insgesamt halte ich die Klimakrise für zu wichtig um komplett abzuschalten; dazu bin ich inzwischen glaube ich gar nicht mehr in der Lage und der Aktivismus ist bisher auch die einzige wirklich wirksame Technik gegen Klimaangst, die ich kenne."
3157,2021-07-30 11:38:15+00:00,Bauer_Bernd59,"Gibt es irgendwo Fördergeld für eine Studie, die beweisen soll, dass es doch keinen menschengemachten Klimawandel gibt?
Wahrscheinlich nicht, das würde ja unsere komplette Politik vorführen, käme dabei was raus.
Aber andersrum gab es sicher schon Gelder für tausende von Studien!"
3158,2021-07-30 11:37:35+00:00,_8sam,@AliCologne Brandstiftung &amp; trockener Wald ist halt eine beschissene Kombination. Der Klimawandel verstärkt Extremwetterereignisse wie Dürren. Diese schwächen die Resilienz des Waldes und machen ihn anfälliger für Brände.
3159,2021-07-30 11:37:23+00:00,Sam_Liban,"@JsmllaScience @DanielOehlmann @VoltDeutschland Sie können doch grün wählen?

Anderen Menschen ist es eben abseits Klima zu inhaltslos &amp; inkonsequent, was Regierungsarbeit angeht:

Kretschmann &amp; Dieselgate / Fahrverbote in Stuttgart
Hessen &amp; NSU Akten

Ich will auch keine Ideologien des 19Jhd mehr als Maßstab des Handelns."
3160,2021-07-30 11:37:12+00:00,Enthusiast_Q,Österreich hat Hunger und Klimakrise hops genommen https://t.co/ibhepMC6Ye
3161,2021-07-30 11:37:05+00:00,insm,"Zum Start ins Wochenende ein neuer #Weekender 🤓

@PIK_Klima @dieterschnaas @AchimWambach #Olympics2020 #Klima #Rente #Steuern

https://t.co/iNZ16Jmmdd"
3162,2021-07-30 11:36:50+00:00,AmUetliberg,"Es gibt keinen menschengemachten Klimawandel. Superreiche kaufen Politiker, Medien und Wissenschaftler und verbreiten Lügen und verdienen mit Dummies Milliarden. Die ganze Geschichte.
#followthemoney
#Schweiz #Deutschland #Oesterreich #Zürich #Berlin #Wien https://t.co/2l9gFtCSuo"
3163,2021-07-30 11:36:19+00:00,Arthur95174369,"@20min Vor ein paar Monaten kam durch Project Veritas raus, dass sich der Fokus von CNN in nächster Zeit weg von Covid hin zu Klimawandel Narrativen verlagern soll. Man sieht wie die ganze westliche Welt mitzieht. Vor ein paar Jahren war noch Wetter =/= Klima. Jetzt: Wetter = Klima."
3164,2021-07-30 11:36:01+00:00,benedetto_pe,"@moerv_vom_doerf den Klimawandel als Verstärker dieser Prozesse. Kohle wird subventioniert und in ungefilterten Öfen massenhaft verbrannt, die Luftverschmutzung und der Smog nehmen insbesondere in den Städten zu. In unserer Ferienwohnung wurde regelmäßig Diesel verbrannt gegen die Mücken x/"
3165,2021-07-30 11:35:47+00:00,shinshan007,@Klima_Mahner @welt Außer lügen kann Sie was?
3166,2021-07-30 11:35:36+00:00,frank18519,"@JVos63 @Thomas_Bareiss ist frustriert von der Nutzung digitaler Medien, weil er seine Zielgruppe 2021 noch am besten mit in Stein gehauenen Nachrichten erreicht.
Die Steine tragen Titel wie Welt, NZZ oder Bild und hängen schwer am Hals der Wähler.
Wenn das mal gut geht im Klimawandel."
3167,2021-07-30 11:35:30+00:00,aempy,"@pz20707884 @tagesschau Es geht sich darum, dass sie schlichtweg verarscht wird, hier geht es sich einfach ums Prinzip. Und da spielt keine Rolle wie viel Geld man hat! 

Aber ich sehe welcher Natur dieser Beitrag ist, da sie ja direkt wieder das Klima erwähnen, was auf jeden Fall nicht dazu passt."
3168,2021-07-30 11:35:23+00:00,Klarmann,"Das 17. „Lesertreffen“ der rechtsextremen Zeitung „Recht &amp; Wahrheit“ von Meinolf Schönborn findet vom 1. bis 3.10. im Harz statt (#Harztor, #Ilfeld). U.a. Hans-Ulrich Höfs (#Krefeld) soll referieren. Es geht thematisch auch um den (Nicht-)Klimawandel &amp; #Chemtrails. Quer gedacht…"
3169,2021-07-30 11:34:36+00:00,ka_fue,@marcfriedrich7 @Karl_Lauterbach Kalle macht doch jetzt in Klima.
3170,2021-07-30 11:34:12+00:00,thomaseisenhuth,"@NetZero2040 @at_AEA @BOKUvienna @IIASAVienna @klimafonds Eine Frage noch: Glauben Sie ernsthaft, mit der Umbenennung von Klimawandel in Klimakrise, würden die Menschen zum Handeln motiviert werden?"
3171,2021-07-30 11:34:04+00:00,stjseidel,"Laschet stehen die Skandale bis zum Hals - so wie uns das Wasser in Folge des Klimawandels.
Leider unternimmt Laschet nichts gegen den Klimawandel, sondern setzt sich stattdessen aktiv gegen Klimaschutz ein.
#CDUnwaehlbar #LaschetRuecktritt https://t.co/lPDiEMhPoV"
3172,2021-07-30 11:33:00+00:00,WWF_Deutschland,"Weiße Überraschung?❄️In Brasilien bringt gerade eine Kältewelle Schnee ins Land. Am Wochenende trifft sie wohl auch São Paulo und Rio de Janeiro. Im Süden von 🇧🇷 schneit es zwar öfter, Meteorologen machen aber auch die #Klimakrise verantwortlich: https://t.co/IB1rcjuxyl https://t.co/y3FkhycjRq"
3173,2021-07-30 11:32:49+00:00,Steffenster,"@KraemerGrit Noch ein wichtiger Hinweis zum Thema #Sprache im Klima-Journalismus: Im Bild zu sehen ist die Formulierung ""1,5-Grad-Ziel"". Limit oder Grenze definitiv wäre richtiger. @mdrwissen @Clm_Haug"
3174,2021-07-30 11:32:29+00:00,Bluminho,"@pflegekraft_ms @Elmar67409818 Klimakrise und städtische Teilhabe, wie groß dürfen unter diesen Dimensionen die Verkehrsflächen des #MIV in den zentralen Bereichen unserer Stadt in der Zukunft sein?
Wie sehr müssen sich alle gedanklich bewegen, damit die Stadt lebenswert wird/bleibt?"
3175,2021-07-30 11:32:03+00:00,TheHaenk,"@bene_brechen @valentinhacken_ Morgen ein Buch raus weil der Typ nach Fascho riecht, übermorgen eines von einem der mal den Klimawandel geleugnet hat. Und überübermorgen das von allen Autoren die dem Nahe stehen oder mal zitiert haben. Beliebig fortzuführen. In einem Rechtsstaat darf es keine Willkür geben."
3176,2021-07-30 11:31:56+00:00,News__Poster,"""Mahnmal gegen Klimakrise"": So geht es mit dem zerknüllten Operndach in Stuttgart weiter

Das Finanzministerium in Stuttgart hat Ideen gesammelt,  was mit dem durch ein Unwetter demoliertes Dach der Oper geschehen soll. Viele Vorschläge  ...

https://t.co/JIIPkZ63Or"
3177,2021-07-30 11:31:46+00:00,Nachtgestalt,@Castleforged @Minorittenkabi1 @SZieglero @ThomasEsser11 @TsuechoStudi @Lawnanas @VerwDirektor @RechtEigen @Behoerdenjurist @KleinstadtRA @ernstgelaunt @dora_dackel Muss das Klima hier in der Stadt sein. https://t.co/HHxSIymeiJ
3178,2021-07-30 11:31:16+00:00,FEP_UniFreiburg,"#Klimakrise in Deutschland: kicking-off das #INTEW2-Projekt genau zur rechten Zeit und mit viel Enthusiasmus! 
#IntegriertesManagement von Wald und Wasser unter sich ändernden #klimatischenBedingungen in Deutschland: Risiken, Maßnahmen, und Übertragbarkeit https://t.co/I6JNdg6Iyh"
3179,2021-07-30 11:31:05+00:00,Quitschi1907,@darkrockbarde @Alma75614899 Ganz klar Klima!
3180,2021-07-30 11:30:41+00:00,bfwald,"Unsere Naturgefahren-Expert*innen haben sich Ende Juni zum Thema 'GreenRisk4Alps' ausgetauscht. Alle Videos sind nun online abrufbar: 
https://t.co/9FdOHy457P

#naturgefahren
#klimawandel
#schutzwald https://t.co/SqvHnaz1O4"
3181,2021-07-30 11:30:31+00:00,AusSpanienniks1,@Seedex5 @AckiBB @Luisamneubauer Wie wollt ihr eigentlich den Einfluss der Sonne auf den Klimawandel in den Griff bekommen?
3182,2021-07-30 11:29:42+00:00,benedetto_pe,"@moerv_vom_doerf Ich war die letzten vier Wochen vor Ort und war geschockt über den Ungang mit Unweltthemen. Da vertrocknen massenhaft Flamingos, überall brennt es, alles ist zugemüllt. Der Klimawandel wird die Türkei viel härter treffen als uns (Aussage eines Prof. der Unweltwissenschaften) x/"
3183,2021-07-30 11:29:14+00:00,o_schoenbach,"Ich sitze hier mit meinem voluminös gegeltem Haar auf Luisa Neubauers Couch, von der sie aus versucht den Klimawandel zu stoppen, und komme nicht mehr raus, weil die eingesessene Delle so tief ist"
3184,2021-07-30 11:28:56+00:00,FlumTamara,"@Crosshead16 Das ist denen zu hoch zu verstehen. Wie ein Parasit hat sich das in deren Köpfen fest gefressen. Ein Parasit für Corona, einer für die Regierung, einer für Klima, einer für Blabla…."
3185,2021-07-30 11:28:07+00:00,MRWOMM,"@campaigning Läuft. Die Hauptsache Wachstum.
Bald kommen die ersten, die behaupten, mit dem CO2 Gesetz wären die Schäden noch viel größer und man müsste nur dieses Klima ausschaffen. Dann wäre alles tiptoptoll."
3186,2021-07-30 11:28:04+00:00,Butcher_1963,"Das Meeting mit El Cheffe ist rum
Alle Abteilungen haben einen anschiss kassiert nur wir nicht aber viellhabem wir ja auch noch Welpenschutz 😂😂😂😂
Warm anziehen mussten wir uns nur weil die Klima auf tief winterliche Temperaturen eingestellt war 😂😂😂😂"
3187,2021-07-30 11:27:28+00:00,philippk_94,"@TWathling @LilliP11 @BlakesWort @diebasispartei Als doppelmoralistische Heuchler und Crème de la crème der impfgegner Bewegung 😂
Wir sprechen hier nach wie vor von einer Impfung.
Jahre lang hat's n scheiß interessiert. Kommt was neues was nicht versteht ist man dagegen 😂 siehe e Autos, Klimakrise, gendern, Maßnahmen etc. 😂"
3188,2021-07-30 11:27:06+00:00,Hockerrocker80,"@emmiweberwebde1 @Reptolord Absolut... Krebs durch Feinstaub,  verhungern, verdursten, diverse Kriege, Corona, Klima, Autoverkehr... ein Potpourri der Ablebensoptionen ist in der Summe der schönste Weltuntergang"
3189,2021-07-30 11:26:55+00:00,An_di_Arbeit,"@stefanolix @PeterJaegerDE @ulfposh @welt Weil da so ""wertvolles"" Zeug wie das hier drinsteht?
Haha.

Total überraschend bei solchen Artikeln, dass Klima-relativierer Bojanowski seine Heimat bei der Welt hat. 🤦 https://t.co/Uy5DRi9c2h"
3190,2021-07-30 11:26:50+00:00,Telperiar,.@DWD_klima Ich finde ja nach den letzten Wochen Warnungen vor Extremwetter echt wichtig. Aber was bitte soll man mit einer Warnung anfangen die halb Bayern und Teile von BW umfasst. Soll ich jetzt mein Bundesland großflächig meiden?
3191,2021-07-30 11:26:16+00:00,geroellheimer3,@xkushgene_ @GalahadIX @Klima_Mahner @welt Wir werden in Zukunft alle Influencer sein dann geht's allen gut🤣
3192,2021-07-30 11:26:15+00:00,abendblatt,Starkregen und Hitze: Wie das Klima im Kreis Segeberg wird https://t.co/FYkFVvlPwo https://t.co/s1zt585Jsn
